# Metadata: depth=2750, lmax=18
# -------------------------------------------------
,lon1,lat1,GLAD-M35,SEMUCB-WM1,SPiRaL-1.4,TX2019slab,Cluster,resp_C0,resp_C1,resp_C2
120,-102.21831986624875,45.77176174557145,1.3762852567160793,0.8907590378491695,-0.4599580109338947,0.6141225465239122,2,1.4423292820260717e-06,0.016998229961203246,0.9830003277095145
121,-104.67693685492553,42.047607365271745,1.3762755113792702,0.4112044069658704,-0.1465187520192529,0.4860280074682066,2,7.681078586901377e-06,0.00894055307925124,0.991051765842162
122,-106.93243791512583,38.14623523799724,1.2106127896720549,0.0407987396281435,0.1012710975211022,0.4457346861363267,2,4.164662023223767e-05,0.0071074180324714785,0.9928509353472962
123,-109.00280981004252,34.11314212374711,0.854302837456196,0.0564363942548222,0.0396920209085047,0.4362779485272522,2,7.53190294029383e-05,0.015490679227958288,0.9844340017426387
124,-110.90515744788931,30.000000000000007,0.493577150247339,0.3118943527572484,-0.1169581754217239,0.4323807825161011,2,5.8175754764702145e-05,0.03821241010396257,0.9617294141412728
125,-112.65541604595458,25.86169335300052,0.3480465063808658,0.4940307579262318,0.0267956321374805,0.4596527019948165,2,2.01475566128085e-05,0.03716163430032246,0.9628182181430647
126,-114.26821917556038,21.752774765421478,0.4012931174248212,0.4987152370924339,0.5044050798044611,0.5762534373040928,2,6.185939092710915e-06,0.02318092434158645,0.976812889719321
127,-115.75687011352164,17.723925443742672,0.5462520414518063,0.363942620541124,1.0083821026556643,0.622736191451449,2,6.695351433480092e-06,0.02725862361107281,0.9727346810374936
128,-117.13337804085307,13.81900920605176,0.6231792581887134,0.3396324913536487,1.186391005480456,0.5670243965788726,2,5.2408413252551566e-06,0.029327107862099,0.9706676512965756
129,-118.40853209851815,10.073134534867378,0.7138318107143834,0.4605431501170413,1.1256525273596385,0.3861642239665304,2,9.478275390744078e-07,0.01727771973418397,0.982721332438277
130,-119.59199502952987,6.5118687879775905,0.7888955654525318,0.3892325109377802,0.9433034916652332,0.162405883477439,2,1.0923116174135609e-06,0.014878968115776724,0.9851199395726058
131,-120.69240447146579,3.1514905270898623,0.6101493966924981,0.2517038344781523,0.965143577318005,-0.008862629262239,2,4.486107021201393e-06,0.03845279261858585,0.9615427212743929
132,-86.55634526478049,55.5522456067903,1.2001058011978638,0.4944560111309672,-0.1778520632568524,0.5780390598483879,2,5.61598312072148e-06,0.0090518175917541,0.9909425664251252
133,-83.38124122795004,52.548013911480844,1.4194519389175504,0.6463320349899395,-0.2291830096236196,0.7827112946490065,2,2.094327593540058e-06,0.005554883077414278,0.9944430225949922
134,-80.46176981331368,49.2813489417896,1.4147452293671874,0.87009778095059,-0.0781663794541128,0.8632580596959556,2,2.7598134864761104e-07,0.0028019526343459394,0.9971977713843053
135,-77.78168013375125,45.77176174557145,1.1943361068838785,0.9160754319952475,0.177626379484677,0.7327335191127976,2,9.767744884516437e-08,0.002444511638853977,0.9975553906836971
136,-75.32306314507449,42.047607365271745,0.766874264325321,0.7114268307544467,0.5495567507908958,0.4024313969658568,2,2.9298337847454475e-07,0.007808537440464501,0.9921911695761569
